userID,itemID,date,brand,feature_1,feature_2,feature_3,feature_4,feature_5,category,order,user_total_purchase_time,user_total_orders,item_total_purchase_time,item_total_orders,weekday,date_of_month,month,label,prediction
169,875,2020-11-21 00:00:00,1201.0,4.0,0.0,174.0,0.0,44.0,3915.0,1.0,3.29,4.71,100.29,106.57,5.0,21.0,11.0,0.0,0.0
169,4439,2020-11-21 00:00:00,378.0,10.0,0.0,421.0,0.0,3.0,3224.0,1.0,3.29,4.71,66.86,73.29,5.0,21.0,11.0,0.0,0.0
169,6923,2020-11-21 00:00:00,1496.0,4.0,0.0,398.0,0.0,144.0,3915.0,2.0,3.29,4.71,125.29,230.71,5.0,21.0,11.0,0.0,0.0
169,29497,2020-11-21 00:00:00,1111.0,4.0,0.0,487.0,0.0,144.0,1980.0,2.0,3.29,4.71,0.71,1.29,5.0,21.0,11.0,0.0,0.0
170,24528,2020-12-14 00:00:00,194.0,6.0,0.0,502.0,0.0,185.0,3898.0,2.0,8.43,11.0,17.0,43.57,0.0,14.0,12.0,101.0,0.0
186,28135,2020-12-20 00:00:00,78.0,10.0,3.0,421.0,0.0,3.0,3224.0,4.0,4.86,6.29,0.43,1.71,6.0,20.0,12.0,0.0,0.0
189,2062,2020-11-14 00:00:00,701.0,10.0,0.0,282.0,0.0,38.0,3898.0,1.0,2.0,2.57,8.0,10.57,5.0,14.0,11.0,0.0,0.0
190,24243,2020-11-07 00:00:00,1342.0,4.0,1.0,474.0,0.0,-1.0,3898.0,5.0,2.0,3.71,0.71,3.0,5.0,7.0,11.0,0.0,0.0
190,26273,2020-11-07 00:00:00,994.0,4.0,0.0,491.0,3.0,66.0,3915.0,1.0,2.0,3.71,74.43,97.43,5.0,7.0,11.0,0.0,0.0
197,15523,2020-12-05 00:00:00,1040.0,4.0,0.0,527.0,0.0,161.0,3898.0,1.0,8.29,14.43,3.14,6.0,5.0,5.0,12.0,79.0,0.0
209,6105,2020-10-12 00:00:00,618.0,4.0,0.0,334.0,0.0,44.0,3915.0,1.0,7.43,7.86,7.0,7.0,0.0,12.0,10.0,0.0,0.0
209,28900,2020-11-21 00:00:00,1156.0,10.0,0.0,137.0,3.0,87.0,3915.0,1.0,7.43,7.86,54.43,73.86,5.0,21.0,11.0,0.0,0.0
210,11251,2020-09-12 00:00:00,1496.0,10.0,0.0,348.0,0.0,95.0,3915.0,2.0,2.86,3.86,522.14,1163.86,5.0,12.0,9.0,86.0,0.0
218,2446,2020-11-28 00:00:00,539.0,10.0,0.0,4.0,3.0,84.0,3915.0,1.0,3.86,4.29,136.71,158.71,5.0,28.0,11.0,0.0,0.0
218,11434,2020-11-28 00:00:00,185.0,4.0,0.0,131.0,3.0,151.0,3915.0,1.0,3.86,4.29,138.71,185.29,5.0,28.0,11.0,0.0,0.0
218,29307,2020-10-23 00:00:00,1180.0,6.0,3.0,298.0,3.0,17.0,3898.0,1.0,3.86,4.29,44.0,52.14,4.0,23.0,10.0,0.0,0.0
225,4702,2020-11-15 00:00:00,325.0,10.0,0.0,16.0,0.0,45.0,3915.0,1.0,4.71,6.43,95.43,108.0,6.0,15.0,11.0,0.0,0.0
232,2065,2020-11-17 00:00:00,322.0,4.0,0.0,536.0,0.0,144.0,3898.0,1.0,3.86,8.43,0.43,0.43,1.0,17.0,11.0,0.0,0.0
232,27629,2020-11-17 00:00:00,322.0,4.0,1.0,536.0,0.0,144.0,3898.0,1.0,3.86,8.43,0.29,0.29,1.0,17.0,11.0,0.0,0.0
236,28695,2020-12-29 00:00:00,550.0,4.0,3.0,475.0,0.0,144.0,3898.0,1.0,8.71,11.57,2.14,2.57,1.0,29.0,12.0,127.0,0.0
239,11074,2020-10-01 00:00:00,194.0,10.0,0.0,503.0,3.0,17.0,3915.0,1.0,2.0,3.14,5.71,5.71,3.0,1.0,10.0,0.0,0.0
240,10846,2020-06-22 00:00:00,361.0,10.0,1.0,181.0,3.0,84.0,3898.0,1.0,6.43,6.43,1.14,1.29,0.0,22.0,6.0,0.0,0.0
240,11556,2020-06-22 00:00:00,929.0,10.0,3.0,-1.0,-1.0,-1.0,3898.0,1.0,6.43,6.43,0.57,0.57,0.0,22.0,6.0,0.0,0.0
256,27263,2020-12-15 00:00:00,827.0,4.0,0.0,383.0,0.0,74.0,3915.0,1.0,2.43,3.43,61.29,66.86,1.0,15.0,12.0,0.0,0.0
258,17645,2020-12-27 00:00:00,1105.0,4.0,0.0,486.0,0.0,48.0,3915.0,1.0,2.29,2.43,115.86,127.0,6.0,27.0,12.0,0.0,0.0
264,12192,2020-12-13 00:00:00,1163.0,10.0,0.0,238.0,0.0,84.0,3625.0,3.0,4.0,6.29,40.43,46.71,6.0,13.0,12.0,0.0,0.0
277,2517,2020-08-23 00:00:00,361.0,6.0,0.0,276.0,3.0,17.0,3915.0,1.0,9.0,14.86,195.86,232.71,6.0,23.0,8.0,0.0,0.0
277,32204,2020-12-08 00:00:00,1496.0,10.0,0.0,345.0,3.0,95.0,3173.0,1.0,9.0,14.86,269.86,641.0,1.0,8.0,12.0,22.0,0.0
312,23,2020-12-12 00:00:00,1113.0,6.0,0.0,46.0,3.0,48.0,327.0,1.0,6.29,8.57,3.43,5.14,5.0,12.0,12.0,0.0,0.0
312,13676,2020-10-10 00:00:00,186.0,10.0,0.0,27.0,3.0,38.0,3915.0,1.0,6.29,8.57,153.29,167.14,5.0,10.0,10.0,0.0,0.0
314,27830,2020-09-30 00:00:00,20.0,10.0,1.0,502.0,3.0,85.0,3898.0,2.0,2.43,2.57,6.57,9.57,2.0,30.0,9.0,69.0,0.0
319,6169,2020-07-26 00:00:00,1306.0,10.0,0.0,421.0,3.0,3.0,3224.0,1.0,5.43,6.57,32.29,33.71,6.0,26.0,7.0,0.0,0.0
324,1924,2020-08-29 00:00:00,363.0,4.0,0.0,486.0,0.0,44.0,1980.0,1.0,3.43,12.71,6.57,8.43,5.0,29.0,8.0,0.0,0.0
328,21690,2020-12-08 00:00:00,1496.0,4.0,0.0,131.0,0.0,151.0,3915.0,1.0,1.71,2.14,231.86,341.86,1.0,8.0,12.0,0.0,0.0
332,8004,2020-08-14 00:00:00,6.0,6.0,0.0,303.0,3.0,45.0,3898.0,2.0,2.29,3.14,42.14,57.29,4.0,14.0,8.0,7.0,0.0
369,5391,2020-12-28 00:00:00,580.0,10.0,0.0,503.0,0.0,17.0,3898.0,1.0,5.86,6.71,7.43,9.57,0.0,28.0,12.0,0.0,0.0
369,12528,2020-12-28 00:00:00,186.0,4.0,3.0,17.0,0.0,81.0,3915.0,1.0,5.86,6.71,244.43,281.29,0.0,28.0,12.0,0.0,0.0
377,32204,2020-09-30 00:00:00,1496.0,10.0,0.0,345.0,3.0,95.0,3173.0,7.0,2.71,5.71,269.86,641.0,2.0,30.0,9.0,0.0,0.0
378,2517,2020-12-03 00:00:00,361.0,6.0,0.0,276.0,3.0,17.0,3915.0,2.0,8.14,10.86,195.86,232.71,3.0,3.0,12.0,36.0,0.0
384,30448,2020-10-09 00:00:00,1306.0,4.0,0.0,416.0,0.0,76.0,3898.0,2.0,2.29,3.43,28.57,49.14,4.0,9.0,10.0,78.0,0.0
386,8168,2020-10-20 00:00:00,1401.0,4.0,0.0,120.0,0.0,144.0,1980.0,1.0,3.71,3.71,35.57,39.29,1.0,20.0,10.0,0.0,0.0
388,19837,2020-12-06 00:00:00,1248.0,10.0,0.0,536.0,0.0,26.0,3898.0,1.0,7.0,8.0,14.57,18.0,6.0,6.0,12.0,0.0,0.0
390,3845,2020-11-26 00:00:00,1180.0,4.0,0.0,324.0,0.0,44.0,30.0,5.0,6.86,9.43,27.86,56.0,3.0,26.0,11.0,0.0,0.0
408,18121,2020-09-23 00:00:00,323.0,10.0,0.0,243.0,0.0,132.0,3898.0,2.0,6.14,8.29,24.43,100.86,2.0,23.0,9.0,0.0,0.0
424,20478,2020-09-20 00:00:00,539.0,6.0,0.0,303.0,0.0,45.0,3915.0,3.0,6.14,7.86,280.57,321.57,6.0,20.0,9.0,76.0,0.0
432,29657,2020-12-18 00:00:00,18.0,10.0,0.0,345.0,0.0,84.0,3915.0,2.0,1.29,2.29,1266.71,3531.71,4.0,18.0,12.0,27.0,0.0
439,5403,2020-11-28 00:00:00,827.0,10.0,0.0,490.0,0.0,39.0,813.0,1.0,8.14,15.14,13.0,13.71,5.0,28.0,11.0,0.0,0.0
439,15389,2020-11-28 00:00:00,1180.0,10.0,3.0,359.0,0.0,132.0,3173.0,1.0,8.14,15.14,49.0,102.43,5.0,28.0,11.0,0.0,0.0
442,15163,2020-12-11 00:00:00,378.0,4.0,3.0,396.0,3.0,163.0,2256.0,1.0,4.57,5.29,35.29,42.0,4.0,11.0,12.0,0.0,0.0
442,18630,2020-12-11 00:00:00,6.0,4.0,0.0,291.0,0.0,44.0,3915.0,1.0,4.57,5.29,1068.86,1485.14,4.0,11.0,12.0,0.0,0.0
449,23945,2020-10-12 00:00:00,207.0,4.0,0.0,28.0,0.0,175.0,813.0,1.0,3.86,4.71,8.0,9.71,0.0,12.0,10.0,0.0,0.0
454,4279,2020-11-02 00:00:00,378.0,4.0,0.0,491.0,0.0,66.0,3898.0,1.0,7.0,7.71,20.14,22.29,0.0,2.0,11.0,0.0,0.0
458,1299,2020-10-22 00:00:00,1056.0,4.0,0.0,474.0,-1.0,108.0,3898.0,1.0,11.86,15.0,17.14,26.86,3.0,22.0,10.0,0.0,0.0
458,18863,2020-11-21 00:00:00,393.0,4.0,0.0,485.0,3.0,44.0,1763.0,1.0,11.86,15.0,70.57,85.0,5.0,21.0,11.0,0.0,0.0
458,32169,2020-08-26 00:00:00,704.0,10.0,0.0,411.0,3.0,3.0,2580.0,1.0,11.86,15.0,16.43,25.57,2.0,26.0,8.0,0.0,0.0
459,28347,2020-09-25 00:00:00,225.0,4.0,0.0,395.0,0.0,163.0,3898.0,1.0,7.29,8.43,76.57,79.0,4.0,25.0,9.0,0.0,0.0
460,31525,2020-12-31 00:00:00,724.0,10.0,1.0,503.0,0.0,17.0,3898.0,1.0,6.43,6.86,20.57,22.29,3.0,31.0,12.0,0.0,0.0
471,8615,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,18630,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,24405,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,27108,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,29281,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,23198,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,11188,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,20106,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,31702,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,32609,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,3423,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,28802,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,13187,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,23050,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,4533,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,7644,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,26082,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,12251,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,18630,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,31262,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,27300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,23050,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,22058,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,4509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,10507,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,13466,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,22420,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,20515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,9937,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,28260,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,11155,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,11251,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,17269,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,30511,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,3913,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,17568,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,23255,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,27560,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,31632,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,6833,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,17662,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,19364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,23733,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,19267,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,14784,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,7244,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,10039,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,20038,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,20595,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,1970,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,14784,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,18610,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,14772,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,11546,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,4091,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,29657,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785,22498,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786,12283,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,15037,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,26886,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,29657,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,536,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,26963,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,29132,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851,15423,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,28531,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,24094,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,21350,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,24795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,14199,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,16294,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
